,dr7objid,ra,dec,p_el,p_cs,t_el,t_cs,t_dk
7547,587724234248093822,9.607083,16.18855,0.78600001335144,0.14300000667572,1,0,0
7548,587724234248159295,9.714625,16.08072,1.0,0.0,1,0,0
7549,587724234248224914,9.88375,16.08372,0.119000002741814,0.880999982357025,0,1,0
7550,587724234248290498,9.989917,16.0097,0.767000019550323,0.0,1,0,0
7551,587724234248355939,10.18783,16.05197,0.832000017166138,0.101000003516674,1,0,0
7552,587724234248355942,10.19,16.06978,0.767000019550323,0.100000001490116,1,0,0
7553,587724234248355947,10.19583,16.03745,0.83899998664856,0.0540000014007092,1,0,0
7554,587724234248355949,10.197,16.03097,0.818000018596649,0.0299999993294477,1,0,0
7555,587724234248355967,10.23783,16.10853,0.800000011920929,0.200000002980232,1,0,0
7556,587724234248355977,10.25221,16.11678,0.85699999332428,0.127000004053116,1,0,0
7557,587724234248421471,10.39358,16.04125,0.090999998152256,0.908999979496002,0,1,0
7558,587724234248486992,10.43075,16.18728,0.774999976158142,0.224999994039536,1,0,0
7559,587724234248487029,10.51287,15.98839,0.805000007152557,0.122000001370907,1,0,0
7560,587724234248552589,10.65388,16.03408,0.212999999523163,0.0659999996423721,0,0,1
7561,587724234248552601,10.67179,16.16278,0.861999988555908,0.0,1,0,0
7562,587724234248683584,10.90687,16.11672,0.870999991893768,0.0649999976158142,1,0,0
7563,587724234248880299,11.40621,15.99167,0.85699999332428,0.0710000023245811,1,0,0
7564,587724234248945837,11.57379,15.99461,0.0670000016689301,0.91100001335144,0,1,0
7565,587724234249076842,11.87604,16.13694,0.0,1.0,0,1,0
7566,587724234249076877,11.94063,16.06578,0.828999996185303,0.0570000000298023,1,0,0
7567,587724234249142285,12.01296,16.01611,0.894999980926514,0.0350000001490116,1,0,0
7568,587724234249142370,12.01879,16.08306,0.846000015735626,0.153999999165535,1,0,0
7569,587724234249339078,12.56896,16.11831,0.85699999332428,0.0610000006854534,1,0,0
7570,587724234249339111,12.60071,16.1153,0.819999992847443,0.0879999995231628,1,0,0
7571,587724234249404516,12.61496,15.93653,0.908999979496002,0.0179999992251396,1,0,0
7572,587724234249404519,12.61287,15.93808,0.962999999523163,0.0,1,0,0
7573,587724234249404558,12.68058,15.93653,0.899999976158142,0.0670000016689301,1,0,0
7574,587724234249404572,12.69904,16.00747,0.773000001907349,0.181999996304512,1,0,0
7575,587724234249404575,12.70475,15.99269,1.0,0.0,1,0,0
7576,587724234249404580,12.70912,15.92975,0.866999983787537,0.0219999998807907,1,0,0
7577,587724234249404588,12.72617,16.02194,0.861999988555908,0.0689999982714653,1,0,0
7578,587724234249470108,12.84471,16.03836,0.0,1.0,0,1,0
7579,587724234249470120,12.85513,16.06114,0.115000002086163,0.846000015735626,0,1,0
7580,587724234249470126,12.85529,16.03964,0.785000026226044,0.108000002801418,1,0,0
7581,587724234249535574,12.96725,15.95036,0.902999997138977,0.0320000015199184,1,0,0
7582,587724234249601076,13.19571,15.93525,0.187999993562698,0.0309999994933605,0,0,1
7583,587724234249666664,13.22508,15.95817,0.871999979019165,0.0520000010728836,1,0,0
7584,587724234249732133,13.40125,15.93911,0.103000000119209,0.028999999165535,0,0,1
7585,587724234249732168,13.51029,16.05103,0.181999996304512,0.787999987602234,0,1,0
7586,587724234249732234,13.46338,16.09169,0.764999985694885,0.204999998211861,1,0,0
7587,587724234249732245,13.48908,16.06744,0.820999979972839,0.0769999995827675,1,0,0
7588,587724234249732289,13.49817,15.94044,0.754000008106232,0.0659999996423721,1,0,0
7589,587724234249797717,13.58596,15.94133,0.850000023841858,0.0750000029802322,1,0,0
7590,587724234249863301,13.76883,16.04967,0.166999995708466,0.833000004291534,0,1,0
7591,587724234249863345,13.81546,15.92264,0.806999981403351,0.0179999992251396,1,0,0
7592,587724234249928831,13.94267,15.93425,0.820999979972839,0.14300000667572,1,0,0
7593,587724234249994339,14.123,15.98597,0.758000016212463,0.112999998033047,1,0,0
7594,587724234250059885,14.246,16.0185,0.805999994277954,0.12899999320507,1,0,0
7595,587724234250125413,14.45683,16.04267,0.779999971389771,0.100000001490116,1,0,0
7596,587724234250190951,14.51262,15.89797,0.222000002861023,0.777999997138977,0,1,0
7597,587724234250256509,14.63829,15.88197,0.89300000667572,0.0,1,0,0
7598,587724234250256566,14.74217,15.84533,0.767000019550323,0.163000002503395,1,0,0
7599,587724234250322086,14.831,15.95561,0.808000028133392,0.115000002086163,1,0,0
7600,587724234250322101,14.88554,16.01522,0.851000010967255,0.0599999986588955,1,0,0
7601,587724234250387590,14.98804,15.93736,0.907000005245209,0.0560000017285347,1,0,0
7602,587724234250453065,15.11637,15.8905,0.78600001335144,0.10700000077486,1,0,0
7603,587724234250518621,15.25575,15.87261,0.782999992370605,0.17399999499321,1,0,0
7604,587724234250649618,15.58258,15.85103,0.805999994277954,0.0320000015199184,1,0,0
7605,587724234250649706,15.56671,15.86106,0.888999998569489,0.0740000009536743,1,0,0
7606,587724234250649749,15.67242,16.00964,0.0670000016689301,0.933000028133392,0,1,0
7607,587724234250649795,15.6985,15.94942,0.90200001001358,0.0240000002086163,1,0,0
7608,587724234250715243,15.71813,15.87097,0.818000018596649,0.090999998152256,1,0,0
7609,587724234250715257,15.74129,15.98961,1.0,0.0,1,0,0
7610,587724234250715261,15.73992,15.86256,0.810000002384186,0.063000001013279,1,0,0
7611,587724234250780774,15.88683,15.87114,0.061999998986721,0.938000023365021,0,1,0
7612,587724234250780776,15.88958,15.88275,0.805999994277954,0.0970000028610229,1,0,0
7613,587724234250780783,15.91667,15.88669,0.972000002861023,0.0,1,0,0
7614,587724234250780797,15.922,15.86819,0.781000018119812,0.125,1,0,0
7615,587724234250846316,16.09933,15.793,0.861999988555908,0.034000001847744,1,0,0
7616,587724234250846320,16.09992,15.80089,0.825999975204468,0.0869999974966049,1,0,0
7617,587724234251042978,16.644,15.96417,0.904999971389771,0.0949999988079071,1,0,0
7618,587724234251108456,16.67975,15.81272,0.815999984741211,0.104999996721745,1,0,0
7619,587724234251108468,16.70692,15.83978,0.833000004291534,0.0829999968409538,1,0,0
7620,587724234251108504,16.77429,15.77353,0.90200001001358,0.0160000007599592,1,0,0
7621,587724234251108517,16.78454,15.76717,0.0829999968409538,0.767000019550323,0,1,0
7622,587724234251305087,17.1525,15.81931,0.0,1.0,0,1,0
7623,587724234251305138,17.19625,15.75092,0.757000029087067,0.0570000000298023,1,0,0
7624,587724234251436084,17.53554,15.74764,0.814999997615814,0.166999995708466,1,0,0
7625,587724234251436188,17.55783,15.81619,0.0230000000447035,0.920000016689301,0,1,0
7626,587724234251436207,17.51413,15.83831,0.843999981880188,0.0309999994933605,1,0,0
7627,587724234251436211,17.53758,15.89175,0.802999973297119,0.0299999993294477,1,0,0
7628,587724234251436262,17.57388,15.80356,0.111000001430511,0.888999998569489,0,1,0
7629,587724234251501697,17.66612,15.73656,0.833000004291534,0.0,1,0,0
7630,587724234251567220,17.84312,15.83064,0.897000014781952,0.103000000119209,1,0,0
7631,587724234251698223,18.11392,15.75008,0.930999994277954,0.034000001847744,1,0,0
7632,587724234251698261,18.14296,15.79011,0.778999984264374,0.118000000715256,1,0,0
7633,587724234251698319,18.05638,15.71361,0.85699999332428,0.0480000004172325,1,0,0
7634,587724234251698323,18.06521,15.73281,0.787000000476837,0.115000002086163,1,0,0
7635,587724234251698328,18.07492,15.82975,0.907999992370605,0.0560000017285347,1,0,0
7636,587724234251698345,18.09392,15.73267,0.861999988555908,0.034000001847744,1,0,0
7637,587724234251698346,18.09771,15.72625,0.913999974727631,0.00700000021606684,1,0,0
7638,587724234251698403,18.18262,15.70781,0.00499999988824129,0.921000003814697,0,1,0
7639,587724234251698404,18.18463,15.70456,0.0,0.84799998998642,0,1,0
7640,587724234251763718,18.20288,15.7375,0.157000005245209,0.0,0,0,1
7641,587724234251763901,18.31846,15.67686,0.218999996781349,0.781000018119812,0,1,0
7642,587724234251829260,18.37446,15.816,0.0610000006854534,0.939000010490417,0,1,0
7643,587724234251829371,18.39829,15.75806,0.174999997019768,0.774999976158142,0,1,0
7644,587724234251894867,18.514,15.69328,0.811999976634979,0.0939999967813492,1,0,0
7645,587724234251894882,18.54229,15.72469,0.788999974727631,0.131999999284744,1,0,0
7646,587724234251894902,18.61662,15.75564,0.802999973297119,0.151999995112419,1,0,0
7647,587724234252091450,19.05067,15.67475,0.115000002086163,0.846000015735626,0,1,0
7648,587724234252157011,19.14504,15.77706,0.906000018119812,0.061999998986721,1,0,0
7649,587724234252157019,19.15433,15.69136,0.876999974250793,0.068000003695488,1,0,0
7650,587724234252222605,19.35904,15.71667,0.913999974727631,0.0710000023245811,1,0,0
7651,587724234252222654,19.43417,15.72739,0.825999975204468,0.0430000014603138,1,0,0
7652,587724234252222657,19.4345,15.62592,0.208000004291534,0.0,0,0,1
7653,587724234252222688,19.38746,15.67772,0.824000000953674,0.0879999995231628,1,0,0
7654,587724234252222700,19.43712,15.73008,0.764999985694885,0.0590000003576279,1,0,0
7655,587724234252288120,19.4595,15.62025,0.885999977588654,0.114000000059605,1,0,0
7656,587724234252288174,19.56717,15.63803,0.0930000022053719,0.907000005245209,0,1,0
7657,587724234252288220,19.52217,15.59356,0.837000012397766,0.0610000006854534,1,0,0
7658,587724234252353610,19.62696,15.68647,0.813000023365021,0.0970000028610229,1,0,0
7659,587724234252353630,19.65187,15.58764,0.78600001335144,0.10700000077486,1,0,0
7660,587724234252353652,19.72887,15.69608,0.870000004768372,0.0719999969005585,1,0,0
7661,587724234252484716,19.91325,15.74967,0.781000018119812,0.125,1,0,0
7662,587724234252484726,19.94425,15.66872,0.811999976634979,0.0659999996423721,1,0,0
7663,587724234252484727,19.94888,15.68769,0.962999999523163,0.0370000004768372,1,0,0
7664,587724234252484728,19.94987,15.67939,0.861000001430511,0.111000001430511,1,0,0
7665,587724234252550496,20.14479,15.65878,0.791999995708466,0.0,1,0,0
7666,587724234252615707,20.28888,15.69469,0.0,0.967000007629395,0,1,0
7667,587724234252681291,20.43888,15.71681,0.876999974250793,0.0529999993741512,1,0,0
7668,587724234252746833,20.57142,15.53942,0.822000026702881,0.111000001430511,1,0,0
7669,587724234252746850,20.61658,15.54403,0.939000010490417,0.0280000008642673,1,0,0
7670,587724234252877878,20.97629,15.67872,0.777999997138977,0.0740000009536743,1,0,0
7671,587724234252877911,20.89762,15.58961,0.804000020027161,0.118000000715256,1,0,0
7672,587724234252943441,20.99504,15.58242,0.848999977111816,0.0570000000298023,1,0,0
7673,587724234252943531,21.13283,15.62697,0.882000029087067,0.028999999165535,1,0,0
7674,587724234253008932,21.14867,15.6135,0.754000008106232,0.104999996721745,1,0,0
7675,587724234253140076,21.47433,15.57461,0.865000009536743,0.0810000002384186,1,0,0
7676,587724234253205660,21.76175,15.511,0.814999997615814,0.148000001907349,1,0,0
7677,587724234253271067,21.82338,15.51703,0.179000005125999,0.0179999992251396,0,0,1
7678,587724234253271109,21.79304,15.48131,0.879000008106232,0.034000001847744,1,0,0
7679,587724234253271115,21.81475,15.53597,0.861999988555908,0.103000000119209,1,0,0
7680,587724234253271147,21.85708,15.52661,0.948000013828278,0.0179999992251396,1,0,0
7681,587724234253271203,21.92046,15.52944,0.85699999332428,0.0860000029206276,1,0,0
7682,587724234253336718,21.93962,15.58794,0.875,0.0419999994337559,1,0,0
7683,587724234253336748,21.95563,15.51108,0.83899998664856,0.12899999320507,1,0,0
7684,587724234253336753,21.96625,15.50856,0.830999970436096,0.0219999998807907,1,0,0
7685,587724234253402255,22.13746,15.43483,0.108000002801418,0.216000005602837,0,0,1
7686,587724234253402256,22.13867,15.43494,0.125,0.166999995708466,0,0,1
7687,587724234253402267,22.14571,15.44386,0.133000001311302,0.843999981880188,0,1,0
7688,587724234253402307,22.21954,15.58153,0.768999993801117,0.19200000166893,1,0,0
7689,587724234253533238,22.51704,15.50919,0.875,0.125,1,0,0
7690,587724234253598815,22.552,15.46264,0.89300000667572,0.0710000023245811,1,0,0
7691,587724234253664372,22.81487,15.50803,0.829999983310699,0.0850000008940697,1,0,0
7692,587724234253664379,22.82971,15.51281,0.824999988079071,0.0500000007450581,1,0,0
7693,587724234253795441,23.02492,15.49156,0.865000009536743,0.108000002801418,1,0,0
7694,587724234254057620,23.73183,15.37572,0.160999998450279,0.805999994277954,0,1,0
7695,587724234254057624,23.73292,15.35664,0.85699999332428,0.14300000667572,1,0,0
7696,587724234254057632,23.76083,15.48772,1.0,0.0,1,0,0
7697,587724234254057644,23.78017,15.45083,0.151999995112419,0.787999987602234,0,1,0
7698,587724234254123130,23.82808,15.33539,0.935000002384186,0.0430000014603138,1,0,0
7699,587724234254123155,23.86367,15.30831,0.0329999998211861,0.950999975204468,0,1,0
7700,587724234254123165,23.89354,15.28114,0.961000025272369,0.00899999961256981,1,0,0
7701,587724234254188646,23.93083,15.31956,0.875,0.0829999968409538,1,0,0
7702,587724234254188670,24.00254,15.29908,0.89300000667572,0.0540000014007092,1,0,0
7703,587724234254254151,24.09075,15.37561,0.851999998092651,0.0740000009536743,1,0,0
7704,587724234254254184,24.16079,15.25706,0.897000014781952,0.0390000008046627,1,0,0
7705,587724234254319754,24.34375,15.303,0.875,0.0829999968409538,1,0,0
7706,587724234254319815,24.3905,15.31769,0.810999989509583,0.0189999993890524,1,0,0
7707,587724234254450845,24.59854,15.24558,0.768999993801117,0.123000003397465,1,0,0
7708,587724234254516262,24.74767,15.37433,0.897000014781952,0.0,1,0,0
7709,587724234254516330,24.72679,15.29792,0.916999995708466,0.0829999968409538,1,0,0
7710,587724234254581843,24.97896,15.25403,0.0199999995529652,0.0230000000447035,0,0,1
7711,587724234254581906,24.97925,15.34353,0.118000000715256,0.882000029087067,0,1,0
7712,587724234254647484,25.10025,15.30675,0.882000029087067,0.0879999995231628,1,0,0
7713,587724234254712947,25.24212,15.3385,0.921000003814697,0.0529999993741512,1,0,0
7714,587724234254713009,25.23742,15.20836,0.75900000333786,0.137999996542931,1,0,0
7715,587724234254713075,25.29804,15.29186,0.129999995231628,0.216999992728233,0,0,1
7716,587724234254778485,25.45404,15.35647,0.91100001335144,0.0299999993294477,1,0,0
7717,587724234254844098,25.63179,15.24644,0.764999985694885,0.0780000016093254,1,0,0
7718,587724234255040667,26.10075,15.28861,0.843999981880188,0.0939999967813492,1,0,0
7719,587724234255106207,26.23517,15.12181,0.800000011920929,0.114000000059605,1,0,0
7720,587724234255106223,26.20279,15.16311,0.765999972820282,0.105999998748302,1,0,0
7721,587724234255237283,26.48512,15.15131,0.800000011920929,0.0,1,0,0
7722,587724234255237302,26.56371,15.22889,0.804000020027161,0.0829999968409538,1,0,0
7723,587724234255302767,26.59167,15.16481,0.153999999165535,0.103000000119209,0,0,1
7724,587724234255302780,26.63425,15.21075,0.782999992370605,0.0869999974966049,1,0,0
7725,587724234255368301,26.80963,15.10436,0.861999988555908,0.0689999982714653,1,0,0
7726,587724234255433927,26.95867,15.13014,0.888999998569489,0.0740000009536743,1,0,0
7727,587724234255499479,27.05067,15.12522,0.800000011920929,0.0860000029206276,1,0,0
7728,587724234255564905,27.21046,15.14836,0.837000012397766,0.0199999995529652,1,0,0
7729,587724234255564918,27.24596,15.09975,0.811999976634979,0.0,1,0,0
7730,587724234255564990,27.31233,14.98089,0.164000004529953,0.818000018596649,0,1,0
7731,587724234255630405,27.33633,15.06128,0.24600000679493,0.754000008106232,0,1,0
7732,587724234255695955,27.53154,14.98844,0.782999992370605,0.109999999403954,1,0,0
7733,587724234255696027,27.56167,15.12956,0.777999997138977,0.0740000009536743,1,0,0
7734,587724234255827022,27.91325,14.92864,0.0769999995827675,0.787999987602234,0,1,0
7735,587724234255827077,27.85742,15.10967,0.875,0.0500000007450581,1,0,0
7736,587724234255892621,28.03504,14.94483,0.89300000667572,0.0359999984502792,1,0,0
7737,587724234255892624,28.03863,14.95275,0.855000019073486,0.090999998152256,1,0,0
7738,587724234255958143,28.20112,15.04117,0.802999973297119,0.0759999975562096,1,0,0
7739,587724234256089219,28.45733,14.98544,0.870000004768372,0.0,1,0,0
7740,587724234256089232,28.47404,14.93967,0.800000011920929,0.133000001311302,1,0,0
7741,587724234256089275,28.51533,14.90953,0.0,0.899999976158142,0,1,0
7742,587724234256154636,28.58621,14.96278,0.76800000667572,0.11599999666214,1,0,0
7743,587724234256154760,28.62621,14.959,0.811999976634979,0.156000003218651,1,0,0
7744,587724234256220276,28.73746,14.83786,0.104000002145767,0.879000008106232,0,1,0
7745,587724234256220338,28.86975,14.94744,0.185000002384186,0.814999997615814,0,1,0
7746,587724234256220340,28.86817,14.92531,0.0160000007599592,0.976999998092651,0,1,0
7747,587724234256285721,28.93237,14.95878,0.75900000333786,0.103000000119209,1,0,0
7748,587724234256285754,28.96658,14.94028,0.0,1.0,0,1,0
7749,587724234256285814,28.88554,15.01408,0.836000025272369,0.13400000333786,1,0,0
7750,587724234256285862,28.95467,14.82542,0.779999971389771,0.171000003814697,1,0,0
7751,587724234256285865,28.96871,14.899,0.952000021934509,0.0370000004768372,1,0,0
7752,587724234256285872,28.97683,14.9345,0.0,0.959999978542328,0,1,0
7753,587724234256285874,28.96821,14.83769,0.782000005245209,0.144999995827675,1,0,0
7754,587724234256285880,28.97733,14.82158,0.864000022411346,0.0759999975562096,1,0,0
7755,587724234256285881,28.97192,14.82767,0.89300000667572,0.0359999984502792,1,0,0
7756,587724234256285882,28.97475,14.83197,0.765999972820282,0.104000002145767,1,0,0
7757,587724234256285932,28.91025,14.91611,0.166999995708466,0.800000011920929,0,1,0
7758,587724234256351256,29.05221,14.90667,0.090999998152256,0.879000008106232,0,1,0
7759,587724234256416806,29.21121,14.87342,0.0,0.973999977111816,0,1,0
7760,587724234256416844,29.2805,14.92878,0.921000003814697,0.046000000089407,1,0,0
7761,587724234256416856,29.29196,14.91692,0.00800000037997961,0.944000005722046,0,1,0
7762,587724234256416930,29.28646,14.87986,0.196999996900558,0.769999980926514,0,1,0
7763,587724234256416962,29.19008,14.933,0.75900000333786,0.111000001430511,1,0,0
7764,587724234256482441,29.37854,14.91853,0.948000013828278,0.0299999993294477,1,0,0
7765,587724234256547960,29.5735,14.84044,0.85699999332428,0.0710000023245811,1,0,0
7766,587724234256613540,29.75958,14.75119,0.781000018119812,0.0939999967813492,1,0,0
7767,587724234256679132,29.92292,14.91108,0.0710000023245811,0.929000020027161,0,1,0
7768,587724234256744612,30.03975,14.73144,0.00700000021606684,0.989000022411346,0,1,0
7769,587724234256875634,30.26554,14.76853,0.89300000667572,0.0710000023245811,1,0,0
7770,587724234256875648,30.26721,14.701,0.0,1.0,0,1,0
7771,587724234256941182,30.43662,14.76067,0.906000018119812,0.0439999997615814,1,0,0
7772,587724234256941218,30.53787,14.84961,0.163000002503395,0.791000008583069,0,1,0
7773,587724234257072285,30.85279,14.69761,0.148000001907349,0.777999997138977,0,1,0
7774,587724234257137782,30.95042,14.72592,0.0,0.129999995231628,0,0,1
7775,587724234257203336,31.14704,14.71956,0.865000009536743,0.0769999995827675,1,0,0
7776,587724234257334311,31.41321,14.65217,0.936999976634979,0.0270000007003546,1,0,0
7777,587724234257334409,31.35825,14.59422,0.181999996304512,0.787999987602234,0,1,0
7778,587724234257334411,31.38421,14.73311,0.017000000923872,0.982999980449677,0,1,0
7779,587724234257334420,31.37779,14.61464,0.0970000028610229,0.902999997138977,0,1,0
7780,587724234257399997,31.48908,14.56917,0.19200000166893,0.768999993801117,0,1,0
7781,587724234257465398,31.71067,14.54586,0.811999976634979,0.0799999982118607,1,0,0
7782,587724234257465503,31.71317,14.72192,0.0,1.0,0,1,0
7783,587724234257465516,31.75479,14.55625,0.820999979972839,0.10700000077486,1,0,0
7784,587724234257530957,31.81167,14.62328,0.879000008106232,0.0610000006854534,1,0,0
7785,587724234257596544,32.05154,14.53719,0.879000008106232,0.0610000006854534,1,0,0
7786,587724234257596589,31.94813,14.53175,0.772000014781952,0.0879999995231628,1,0,0
7787,587724234257662096,32.24358,14.63217,0.805999994277954,0.0320000015199184,1,0,0
7788,587724234257793128,32.53413,14.61008,0.0,0.861999988555908,0,1,0
7789,587724234257858716,32.69571,14.58011,0.839999973773956,0.0399999991059303,1,0,0
7790,587724234257924238,32.841,14.50431,0.0799999982118607,0.912000000476837,0,1,0
7791,587724234257989686,32.94313,14.44897,0.78600001335144,0.0710000023245811,1,0,0
7792,587724234257989776,32.91471,14.53911,0.200000002980232,0.100000001490116,0,0,1
7793,587724234258055284,33.16146,14.36672,0.788999974727631,0.210999995470047,1,0,0
7794,587724234258055304,33.03225,14.48475,0.888999998569489,0.0370000004768372,1,0,0
7795,587724234258120855,33.32671,14.43686,0.83899998664856,0.0540000014007092,1,0,0
7796,587724234258186469,33.46487,14.44386,0.957000017166138,0.0,1,0,0
7797,587724234258251876,33.5945,14.49636,0.153999999165535,0.808000028133392,0,1,0
7798,587724234258448480,33.95346,14.29489,0.771000027656555,0.14300000667572,1,0,0
7799,587724234258448481,33.97567,14.45775,0.908999979496002,0.0299999993294477,1,0,0
7800,587724240150397021,36.01317,-9.463778,0.0799999982118607,0.800000011920929,0,1,0
7801,587724240150593608,36.60383,-9.408527,0.194000005722046,0.776000022888184,0,1,0
7802,587724240150659144,36.74221,-9.461778,0.0879999995231628,0.912000000476837,0,1,0
7803,587724240150659195,36.76083,-9.420222,0.0379999987781048,0.884999990463257,0,1,0
7804,587724240150724710,36.79075,-9.438889,0.841000020503998,0.068000003695488,1,0,0
7805,587724240150790191,36.95896,-9.513473,0.0769999995827675,0.922999978065491,0,1,0
7806,587724240150790209,37.02354,-9.539416,0.805999994277954,0.138999998569489,1,0,0
7807,587724240150790220,37.05154,-9.489305,0.880999982357025,0.104000002145767,1,0,0
7808,587724240150855769,37.09667,-9.394222,0.833000004291534,0.0240000002086163,1,0,0
7809,587724240150921265,37.23271,-9.34225,0.777999997138977,0.111000001430511,1,0,0
7810,587724240150921266,37.24287,-9.342611,0.878000020980835,0.0299999993294477,1,0,0
7811,587724240150921280,37.302,-9.508417,0.86599999666214,0.0989999994635582,1,0,0
7812,587724240150986858,37.39608,-9.384306,0.034000001847744,0.966000020503998,0,1,0
7813,587724240150986883,37.50042,-9.500584,0.776000022888184,0.0689999982714653,1,0,0
7814,587724240151052343,37.559,-9.4415,0.823000013828278,0.101999998092651,1,0,0
7815,587724240151117967,37.74142,-9.483694,0.773999989032745,0.0649999976158142,1,0,0
7816,587724240151183412,37.92233,-9.300445,0.202999994158745,0.796999990940094,0,1,0
7817,587724240151183454,37.85204,-9.358945,0.824999988079071,0.123000003397465,1,0,0
7818,587724240151445566,38.43713,-9.350472,0.85699999332428,0.0359999984502792,1,0,0
7819,587724240151511156,38.63979,-9.204389,0.214000001549721,0.0,0,0,1
7820,587724240151576667,38.83387,-9.265722,0.906000018119812,0.0160000007599592,1,0,0
7821,587724240151576684,38.74029,-9.339334,0.814999997615814,0.111000001430511,1,0,0
7822,587724240151707656,39.04846,-9.317445,0.846000015735626,0.135000005364418,1,0,0
7823,587724240151707767,39.14563,-9.354028,0.980000019073486,0.0199999995529652,1,0,0
7824,587724240151707835,39.16283,-9.19975,0.00700000021606684,0.987999975681305,0,1,0
7825,587724240151838814,39.337,-9.176917,0.0,0.903999984264374,0,1,0
7826,587724240152100955,40.08958,-9.186833,0.962000012397766,0.0,1,0,0
7827,587724240152166485,40.12487,-9.208667,0.825999975204468,0.129999995231628,1,0,0
7828,587724240152166520,40.20829,-9.171056,0.917999982833862,0.0649999976158142,1,0,0
7829,587724240152363098,40.61971,-9.036,0.776000022888184,0.119000002741814,1,0,0
7830,587724240152428592,40.7485,-9.024777,0.0270000007003546,0.97299998998642,0,1,0
7831,587724240152494137,40.99721,-9.172334,0.0130000002682209,0.0109999999403954,0,0,1
7832,587724240152625171,41.19192,-8.948444,0.226999998092651,0.090999998152256,0,0,1
7833,587724240152625235,41.16938,-9.126555,0.870999991893768,0.0649999976158142,1,0,0
7834,587724240152625253,41.19046,-9.026195,0.961000025272369,0.0149999996647239,1,0,0
7835,587724240152625265,41.22508,-9.054,0.920000016689301,0.0,1,0,0
7836,587724240152625281,41.26946,-9.027278,0.861000001430511,0.111000001430511,1,0,0
7837,587724240152625288,41.29521,-9.118417,0.0540000014007092,0.945999979972839,0,1,0
7838,587724240152690765,41.42204,-9.074139,0.0970000028610229,0.870999991893768,0,1,0
7839,587724240152690778,41.43304,-9.012362,0.028999999165535,0.885999977588654,0,1,0
7840,587724240152690785,41.45183,-9.124833,0.91100001335144,0.0500000007450581,1,0,0
7841,587724240152690787,41.44117,-9.0165,0.884999990463257,0.0769999995827675,1,0,0
7842,587724240152756320,41.59675,-9.058861,0.825999975204468,0.0,1,0,0
7843,587724240152821800,41.61558,-8.974389,0.846000015735626,0.0379999987781048,1,0,0
7844,587724240153018387,42.06833,-8.930056,0.0399999991059303,0.759999990463257,0,1,0
7845,587724240153018448,42.12058,-8.926639,0.805999994277954,0.0560000017285347,1,0,0
7846,587724240153018477,42.06662,-8.891389,0.76800000667572,0.0710000023245811,1,0,0
7847,587724240153018496,42.104,-8.900583,0.787999987602234,0.0769999995827675,1,0,0
7848,587724240153083990,42.28,-9.021472,0.818000018596649,0.0610000006854534,1,0,0
7849,587724240153083998,42.30008,-9.022833,0.795000016689301,0.136000007390976,1,0,0
7850,587724240153149538,42.3695,-8.980722,0.846000015735626,0.0379999987781048,1,0,0
7851,587724240153149551,42.3895,-9.0025,0.111000001430511,0.888999998569489,0,1,0
7852,587724240153149575,42.47417,-9.007944,0.966000020503998,0.034000001847744,1,0,0
7853,587724240153215059,42.56025,-8.951861,0.820999979972839,0.14300000667572,1,0,0
7854,587724240153215085,42.61367,-8.815917,0.861000001430511,0.111000001430511,1,0,0
7855,587724240153215117,42.56067,-9.001111,0.189999997615814,0.801999986171722,0,1,0
7856,587724240153280557,42.66063,-8.838472,0.779999971389771,0.101999998092651,1,0,0
7857,587724240153280564,42.71492,-8.936528,0.814999997615814,0.148000001907349,1,0,0
7858,587724240153542690,43.31696,-8.929167,0.0130000002682209,0.0149999996647239,0,0,1
7859,587724240153542691,43.31688,-8.928361,0.0,0.0,0,0,1
7860,587724240153542753,43.28992,-8.838333,0.888999998569489,0.0,1,0,0
7861,587724240153542757,43.29475,-8.855583,0.800000011920929,0.0329999998211861,1,0,0
7862,587724240153542777,43.352,-8.87875,0.181999996304512,0.818000018596649,0,1,0
7863,587724240153542833,43.27937,-8.92275,0.061999998986721,0.781000018119812,0,1,0
7864,587724240153804874,43.98867,-8.768222,0.75900000333786,0.0930000022053719,1,0,0
7865,587724240153804897,43.919,-8.74475,0.843999981880188,0.061999998986721,1,0,0
7866,587724240153870383,44.10121,-8.846306,0.0120000001043081,0.00899999961256981,0,0,1
7867,587724240153870387,44.10021,-8.837584,0.0,0.00499999988824129,0,0,1
7868,587724240153870392,44.09408,-8.846056,0.0179999992251396,0.0149999996647239,0,0,1
7869,587724240153870395,44.09883,-8.821667,0.0,0.0,0,0,1
7870,587724240153870457,44.12796,-8.746695,0.884999990463257,0.115000002086163,1,0,0
7871,587724240154525754,45.53792,-8.661222,0.85699999332428,0.0359999984502792,1,0,0
7872,587724240154591341,45.679,-8.525778,0.922999978065491,0.0769999995827675,1,0,0
7873,587724240154591351,45.71171,-8.585611,0.824000000953674,0.118000000715256,1,0,0
7874,587724240154591364,45.73879,-8.555111,0.0979999974370003,0.783999979496002,0,1,0
7875,587724240154591365,45.73804,-8.495222,0.200000002980232,0.800000011920929,0,1,0
7876,587724240154591366,45.75933,-8.653973,0.814999997615814,0.0740000009536743,1,0,0
7877,587724240154787961,46.17575,-8.481389,0.758000016212463,0.151999995112419,1,0,0
7878,587724240154787988,46.22908,-8.450694,0.0740000009536743,0.925999999046326,0,1,0
7879,587724240154853474,46.29021,-8.488167,0.930999994277954,0.0419999994337559,1,0,0
